x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,class
0.491985619,0.55192697,-1.250172734,0.999691963,0.521312237,0.478891134,-1.149413705,0.999532461,0.537913144,0.479407668,-1.149210453,0.999511719,0.554160297,0.480705261,-1.148658752,0.999361098,0.461765349,0.477885723,-1.17594409,0.999632478,0.439903259,0.478263974,-1.176148415,0.999680281,0.41807583,0.479871869,-1.176251411,0.9996382,0.570238233,0.519697666,-0.589321136,0.999040663,0.388805658,0.512822032,-0.707890928,0.999701917,0.525674284,0.6235888,-1.039084792,0.999539971,0.449326754,0.624727726,-1.074369192,0.999631643,0.729426861,0.964665711,-0.3260701,0.993026614,0.235013425,0.942661405,-0.494140476,0.994554758,0.815535843,1.394099236,-0.453972787,0.297830433,0.15035966,1.436475754,-0.808948219,0.494719356,0.854283333,1.717910409,-1.145097256,0.103153639,0.153597862,1.76870966,-1.492939591,0.101496652,0.892277956,1.833305359,-1.299908161,0.102555536,0.127951115,1.897700191,-1.681577325,0.102973454,0.855225801,1.841995835,-1.404030323,0.153594077,0.168972135,1.888634801,-1.768554688,0.161465779,0.829406738,1.803486109,-1.222755671,0.156555414,0.18683821,1.841294169,-1.563696265,0.15411441,0.645705879,1.878781319,0.090583839,0.001667859,0.316265762,1.900032043,-0.079391114,0.001873236,0.640920162,2.621557236,-0.072823398,0.009366153,0.323619992,2.632782459,-0.178459466,0.013659065,0.625651956,3.327279091,0.836861134,0.005402202,0.319910049,3.339728832,0.386593729,0.007036773,0.625647724,3.434615135,0.933315516,0.00541437,0.311371624,3.446773529,0.435480297,0.005507934,0.597743511,3.544020414,0.524327993,0.006059475,0.370021313,3.55103755,-0.045033295,0.006422939,Normal
0.498904258,0.554466963,-1.252336502,0.999752581,0.524096787,0.481038928,-1.153441668,0.999609172,0.540334344,0.481697083,-1.153113246,0.999584019,0.555820584,0.483132839,-1.152552247,0.99944979,0.464236706,0.479848742,-1.176070809,0.999717295,0.441459298,0.48043859,-1.176170111,0.99975878,0.418678761,0.482278585,-1.176406622,0.999723613,0.56764853,0.51964581,-0.598919928,0.999126375,0.389277101,0.516155362,-0.702522993,0.999762237,0.531249166,0.625780463,-1.042586803,0.999594152,0.455224931,0.626892567,-1.073654175,0.999699235,0.726486623,0.954819202,-0.367314845,0.992326617,0.230494246,0.944696069,-0.478123814,0.99458611,0.8135674,1.371633291,-0.55043757,0.293901771,0.153176963,1.442802548,-0.892239988,0.431178719,0.850562692,1.722664595,-1.258729577,0.092563346,0.166229397,1.773267508,-1.685224295,0.110154718,0.887846828,1.84825778,-1.424817204,0.093195572,0.145969242,1.903617501,-1.894252896,0.112688489,0.84886229,1.860144734,-1.523803949,0.144473091,0.185907364,1.889818549,-1.96650207,0.175632283,0.823265076,1.81867528,-1.337370634,0.145653024,0.202866107,1.843269229,-1.756129026,0.167307109,0.660486937,1.866723299,0.07512176,0.001437825,0.32251969,1.895769954,-0.063575193,0.001746892,0.6767537,2.597672224,-0.10522113,0.007637322,0.345740736,2.614580154,-0.191162169,0.009939051,0.678351641,3.290664196,0.805586159,0.00431844,0.360161901,3.318788528,0.342824727,0.005012182,0.677488327,3.39405489,0.90293318,0.004579434,0.350952953,3.425482988,0.388312519,0.004195614,0.657562375,3.495255232,0.501094222,0.005278484,0.418985158,3.520173311,-0.091426462,0.004765287,Normal
0.485861212,0.47185123,-1.412823319,0.999878645,0.516854584,0.387181759,-1.31110239,0.999790251,0.539714694,0.387518883,-1.310719609,0.999788582,0.560428858,0.38884902,-1.309609056,0.999726832,0.445251018,0.38777864,-1.325636148,0.999822199,0.422008812,0.388561606,-1.325804591,0.999845743,0.399147153,0.39107573,-1.325771332,0.999820888,0.586239815,0.431233883,-0.737013221,0.999556363,0.372659951,0.427467346,-0.797438443,0.999823272,0.532111108,0.563696146,-1.199466228,0.99984479,0.444147855,0.569049239,-1.217953801,0.999852657,0.766578078,0.910793066,-0.491369128,0.998472512,0.206404448,0.932331204,-0.552711964,0.998593628,0.864827275,1.431017995,-0.645798504,0.436029971,0.123089522,1.436495066,-0.803575873,0.487208396,0.872475266,1.819268703,-1.363211274,0.150872082,0.098656893,1.870933056,-1.495310903,0.052990612,0.91360414,1.954202175,-1.536650896,0.138508886,0.058582276,2.032023907,-1.685613155,0.055893201,0.856811523,1.966494322,-1.633495212,0.206602976,0.114592016,2.04116559,-1.794320703,0.101707011,0.828870296,1.918563485,-1.440487742,0.211706772,0.138691694,1.979431272,-1.579524994,0.093742415,0.668939352,1.913706064,0.07978794,0.001444681,0.304006815,1.929851651,-0.067840219,0.001408098,0.66248548,2.730382919,-0.048080131,0.007913391,0.319043696,2.747195244,-0.112135969,0.008468615,0.655571103,3.470333576,0.823347151,0.007108985,0.319670081,3.475364447,0.435901642,0.006353313,0.661379099,3.589817047,0.91625464,0.006921099,0.314424396,3.590619564,0.485767722,0.00550568,0.617245793,3.704955101,0.467136502,0.005975567,0.368845224,3.700293064,-0.003726051,0.005068224,Normal
0.488759816,0.486970067,-1.481384516,0.999910712,0.520455658,0.403949022,-1.380860567,0.999849796,0.541792452,0.40295434,-1.380271554,0.999850392,0.560440719,0.402380705,-1.379104972,0.999807894,0.451655269,0.403066874,-1.394824266,0.999873996,0.428603798,0.40266943,-1.394845128,0.999889016,0.405778229,0.403441668,-1.394710422,0.999868751,0.581024289,0.439201832,-0.800694585,0.99969542,0.379127502,0.436040282,-0.8620947,0.999864817,0.530453563,0.571107864,-1.264312148,0.999886632,0.446178138,0.575056314,-1.28323853,0.999891639,0.759047151,0.906633019,-0.540102124,0.998749256,0.20782432,0.920554876,-0.612044871,0.998992145,0.815974712,1.381973863,-0.711303055,0.397106946,0.103251934,1.358641148,-0.919965208,0.431783289,0.872096896,1.810106397,-1.462918758,0.124377429,0.101218313,1.84641397,-1.699941278,0.066690639,0.916874647,1.94680202,-1.646022558,0.123385921,0.060768843,2.001231432,-1.910796285,0.072449304,0.86075294,1.958471298,-1.747851491,0.195190892,0.120469302,2.006550789,-2.010126591,0.127978072,0.832329333,1.90869534,-1.545883536,0.196950793,0.145212173,1.949147224,-1.784682035,0.12072099,0.669678211,1.903677344,0.08874993,0.00103271,0.295909435,1.914066315,-0.075811826,0.001124598,0.676461816,2.724220037,-0.101213701,0.006130626,0.317965567,2.732423782,-0.188978493,0.006034309,0.678243399,3.451760292,0.796073794,0.004757753,0.32276994,3.465139866,0.347948849,0.004212175,0.683843255,3.572541714,0.89442116,0.005144207,0.312506855,3.586035252,0.396851182,0.004326996,0.643899441,3.675865889,0.460159272,0.004033928,0.389117092,3.682137012,-0.102005936,0.003300955,Normal
0.489006162,0.476566434,-1.387674928,0.999822319,0.519878268,0.396010518,-1.28666234,0.999709427,0.541379154,0.395619392,-1.286497235,0.999705017,0.559990108,0.395748854,-1.28565073,0.999619126,0.45078218,0.395639896,-1.304346442,0.999756277,0.427717388,0.39571166,-1.304529905,0.999786675,0.405022472,0.397086263,-1.304545999,0.999754488,0.579388916,0.435500145,-0.715073943,0.999417901,0.377909303,0.433620453,-0.791957855,0.999770224,0.530901253,0.563315511,-1.173619866,0.999757707,0.446201384,0.568403363,-1.19689393,0.999776185,0.759060144,0.906203985,-0.462037295,0.997319996,0.211162567,0.921199918,-0.549485505,0.997629523,0.843246937,1.421372414,-0.624548614,0.408123583,0.13413161,1.436529636,-0.85380131,0.496395767,0.860437274,1.811306477,-1.350764036,0.123247579,0.110683203,1.828460097,-1.583411455,0.077721983,0.899013042,1.948377848,-1.520785689,0.116114587,0.074269682,1.975409865,-1.778350472,0.079785012,0.849960685,1.958913326,-1.622270584,0.175849169,0.12094295,1.974450946,-1.88036108,0.134139299,0.823335052,1.909820557,-1.429082394,0.176292494,0.143581927,1.918720961,-1.66365242,0.12523286,0.653527558,1.892210841,0.083594985,0.002345359,0.298203349,1.910544753,-0.071635693,0.002568633,0.656212091,2.683004141,-0.097449154,0.009841466,0.314505696,2.713227272,-0.166273266,0.013961492,0.647758603,3.411058903,0.854505301,0.00656987,0.310756743,3.453835487,0.418205917,0.008392068,0.651623428,3.52584362,0.955788493,0.006287414,0.303600878,3.569684267,0.469908357,0.006256912,0.61294347,3.640667915,0.517506003,0.006711317,0.361789465,3.676241636,-0.038819842,0.007118321,Normal
0.489370555,0.473108411,-1.445012569,0.999939561,0.520953178,0.385457635,-1.340474129,0.999887705,0.542394161,0.384986043,-1.339848757,0.999888062,0.562221587,0.385601878,-1.338548779,0.999853849,0.450772256,0.388051033,-1.354028106,0.999905825,0.42649132,0.389161587,-1.354116559,0.999918818,0.403097093,0.391526341,-1.354071617,0.999901056,0.586885333,0.426584482,-0.753931165,0.999784052,0.374109209,0.426923871,-0.811189711,0.999903679,0.53482163,0.563978434,-1.228945017,0.999936461,0.446699083,0.569559097,-1.246796489,0.999936104,0.764660418,0.907510638,-0.502754331,0.999214411,0.210074186,0.922864914,-0.546545029,0.999285519,0.823340178,1.387961745,-0.667505741,0.4294945,0.098273367,1.435144663,-0.872733951,0.461340725,0.885498285,1.823375225,-1.422989845,0.146786809,0.081994772,1.853577495,-1.710440755,0.049860865,0.932343006,1.95546174,-1.603456974,0.135977626,0.039882362,2.011430025,-1.929550171,0.053006567,0.872208595,1.971495867,-1.706495762,0.211645797,0.105547696,2.022008657,-2.022946835,0.100519523,0.842551947,1.924483657,-1.506150961,0.214866146,0.129482597,1.961656332,-1.795906305,0.089823253,0.676179647,1.911656976,0.075567223,0.000603591,0.301501006,1.924914002,-0.062532097,0.000616503,0.679962158,2.722118855,-0.078133538,0.005566854,0.326547414,2.719609737,-0.125307754,0.004805108,0.6875875,3.485576153,0.816755116,0.005661229,0.34157455,3.452408314,0.442644179,0.003859605,0.695385635,3.613209724,0.911683977,0.005646571,0.337220937,3.574037075,0.492423534,0.004097164,0.644656241,3.708794117,0.448553652,0.004259713,0.396841198,3.665637255,-0.011961862,0.002801292,Normal
0.492470384,0.464930058,-1.428269148,0.999945283,0.521789551,0.381183028,-1.328341484,0.99990344,0.543640614,0.381392598,-1.327697277,0.99990344,0.563536227,0.382505536,-1.326307178,0.999874115,0.451361418,0.382224321,-1.337385535,0.999916911,0.427287728,0.383217216,-1.337368846,0.999926925,0.403975397,0.385694742,-1.33735168,0.999911427,0.588401914,0.424806714,-0.759038806,0.999809086,0.375209749,0.422544599,-0.796652079,0.999909997,0.537357509,0.556348681,-1.218160629,0.999940872,0.450817317,0.562951326,-1.230504632,0.999939561,0.763891637,0.908043623,-0.52609086,0.999178946,0.208008528,0.913482428,-0.527985156,0.999248445,0.849047065,1.424504995,-0.706300199,0.404172629,0.092486054,1.418999195,-0.856372535,0.425160885,0.86329037,1.810551524,-1.453369975,0.123802006,0.072501689,1.838064432,-1.706994891,0.060174126,0.908548474,1.947517037,-1.634853482,0.119463056,0.030242234,1.996198416,-1.924747229,0.065663703,0.849763751,1.963036656,-1.733464241,0.192508042,0.093254656,2.003823042,-2.017060041,0.122889958,0.821254373,1.913169861,-1.535029054,0.191543937,0.117508322,1.944274426,-1.79275918,0.111382119,0.658549547,1.904712796,0.061674431,0.000653224,0.284039319,1.911105871,-0.048622444,0.000668138,0.653479874,2.725705385,-0.10192094,0.005243245,0.298018873,2.724255562,-0.110469133,0.004425276,0.658146501,3.472408533,0.781580269,0.005358635,0.306478739,3.455292702,0.428727299,0.003737668,0.666385651,3.597207308,0.876399398,0.006028029,0.300943851,3.576760292,0.477029085,0.004258093,0.610824466,3.690822601,0.423057526,0.004023666,0.355897516,3.665702581,-0.013770625,0.002722853,Normal
0.502469063,0.474651217,-1.466346622,0.999932051,0.530240536,0.389130235,-1.3665061,0.999880075,0.551240087,0.388394833,-1.366055489,0.999876857,0.569952667,0.388309121,-1.36485064,0.999836564,0.461636364,0.391192913,-1.379777431,0.999904633,0.436940849,0.392064571,-1.379982471,0.999919295,0.412848294,0.39439106,-1.379957318,0.999905229,0.591255188,0.429111242,-0.791099429,0.999746382,0.382557839,0.431222081,-0.844856322,0.999910474,0.544314921,0.560443044,-1.251299858,0.999915242,0.45953241,0.569304705,-1.267963767,0.999925256,0.769653916,0.912713885,-0.539680183,0.998929679,0.210009128,0.925845504,-0.570396185,0.99903959,0.828734815,1.38774395,-0.692844927,0.420279503,0.121797979,1.441214561,-0.873363495,0.455057591,0.884200215,1.829916,-1.443254113,0.111955963,0.079326123,1.842271447,-1.664808631,0.065371223,0.925362825,1.971066117,-1.624855042,0.10405799,0.033499658,1.992779732,-1.873526573,0.071435094,0.86658895,1.985091209,-1.727479577,0.166619822,0.087019831,1.997573376,-1.982740998,0.128036842,0.839770555,1.934665561,-1.524350047,0.164899394,0.113475293,1.94069469,-1.753382564,0.117889374,0.677186072,1.916404843,0.063128017,0.001024398,0.309504628,1.932522297,-0.050846856,0.001004681,0.671225369,2.728338718,-0.064423949,0.003999262,0.32670337,2.721931219,-0.084910393,0.004326136,0.669994771,3.489672184,0.816194713,0.004393777,0.336414278,3.463307381,0.452446967,0.003620548,0.680737257,3.611491203,0.909819782,0.005165184,0.334084392,3.581468582,0.50133884,0.004006524,0.616392553,3.720262527,0.446703643,0.003938654,0.379336298,3.680830956,0.01153146,0.00309135,Normal
0.502175868,0.457042217,-1.418068886,0.999934316,0.531915307,0.377148867,-1.311843514,0.999890208,0.553848743,0.378192306,-1.311151266,0.999887705,0.573364854,0.380001307,-1.309915423,0.999852538,0.460495204,0.37620604,-1.32773447,0.999908924,0.435187817,0.376854777,-1.327729702,0.999919772,0.410741329,0.37904799,-1.327813029,0.99990356,0.597611248,0.423659205,-0.715958893,0.999766171,0.38187927,0.418121934,-0.786128104,0.99990654,0.547339678,0.550409436,-1.196654201,0.999920011,0.458835721,0.55510962,-1.218292594,0.999925971,0.768353224,0.915358901,-0.461542904,0.998808384,0.210815668,0.915339589,-0.52284354,0.999028206,0.82293123,1.390589833,-0.644941032,0.363830596,0.102865785,1.355178714,-0.870455742,0.430756718,0.885414064,1.817491889,-1.434474349,0.128270999,0.088810474,1.846982718,-1.730751514,0.067113362,0.931848526,1.953736186,-1.62279892,0.127294824,0.048652768,2.00562501,-1.955374599,0.072973736,0.877560437,1.966134667,-1.728552938,0.200942263,0.108403295,2.011887312,-2.052004814,0.132919431,0.848031044,1.917247295,-1.52035737,0.200834274,0.132362664,1.952504873,-1.817636609,0.12077751,0.673018336,1.911932468,0.0753548,0.000891949,0.298705995,1.924824119,-0.062625624,0.000876155,0.675961137,2.723084211,-0.04399382,0.004963488,0.319802344,2.7109828,-0.107512288,0.00399975,0.686901152,3.483875275,0.841801703,0.004926146,0.341429651,3.441767216,0.453313589,0.003015742,0.692738414,3.608099937,0.935452998,0.005790971,0.335127473,3.560096264,0.502780735,0.003642971,0.648608565,3.701795578,0.477671295,0.004193099,0.401155651,3.652018547,0.010030936,0.002489259,Normal
0.505460918,0.465709686,-1.370054245,0.999933958,0.536286831,0.383547306,-1.259899735,0.999885082,0.557901561,0.384268165,-1.259190679,0.999882102,0.577172279,0.385575294,-1.258042216,0.99984479,0.466299593,0.381251454,-1.280400753,0.999905229,0.441726506,0.380754471,-1.280395865,0.99991715,0.417753786,0.381448865,-1.280375361,0.999900699,0.599063337,0.425728679,-0.657696784,0.999762356,0.388160288,0.41569984,-0.748959959,0.999906301,0.548483789,0.557389259,-1.147704124,0.999917388,0.462052107,0.559304476,-1.175248861,0.999925733,0.771268249,0.915021539,-0.403294653,0.998747945,0.212239146,0.909275293,-0.505363822,0.998978615,0.872763515,1.436101913,-0.556872427,0.38976559,0.10174489,1.356840849,-0.807913482,0.480776519,0.894904494,1.828252673,-1.302075744,0.181174263,0.091566384,1.857988715,-1.574229717,0.068780005,0.940490484,1.962872505,-1.478551626,0.171748206,0.050886184,2.021895647,-1.781688809,0.072769567,0.884995341,1.976879239,-1.583676219,0.254991621,0.112675756,2.032693624,-1.87876904,0.132796317,0.854372084,1.929666758,-1.385919333,0.261842608,0.137180954,1.971896052,-1.658002138,0.121027507,0.681734204,1.923911572,0.088930666,0.000865556,0.304255545,1.936267614,-0.076159887,0.00086751,0.682762384,2.734044075,-0.084280267,0.006801309,0.325157195,2.731178761,-0.153589219,0.00632237,0.68686235,3.499205112,0.836678267,0.006090818,0.339847207,3.482969999,0.403124392,0.004781174,0.690547526,3.621706009,0.935336828,0.006234322,0.334704578,3.604560852,0.451734304,0.004646515,0.65336585,3.733316898,0.487272292,0.005082192,0.395492315,3.704402924,-0.05373003,0.003752628,Normal
0.504627466,0.466981292,-1.437029123,0.999936223,0.538170516,0.384252787,-1.336831331,0.999895215,0.560878396,0.385666847,-1.336157441,0.999896288,0.580275297,0.387517214,-1.334826589,0.999867797,0.466600806,0.379891276,-1.349363923,0.999906898,0.442172557,0.379127383,-1.3494066,0.999917507,0.418155193,0.379788399,-1.34927845,0.999899983,0.604912043,0.428655148,-0.763826549,0.999809563,0.388530016,0.414324641,-0.817676485,0.999902487,0.548293829,0.560619712,-1.224097013,0.999934673,0.460239679,0.561026096,-1.241033554,0.999933362,0.769112229,0.909577727,-0.509391844,0.999312758,0.21378541,0.911441803,-0.557240427,0.999316216,0.824582696,1.383048415,-0.654218674,0.45166412,0.10361436,1.419557571,-0.815467775,0.43682912,0.889138222,1.820450306,-1.389967561,0.162084505,0.081804097,1.84196794,-1.561853051,0.060104322,0.936616182,1.95352006,-1.57145083,0.154763982,0.038099289,1.9992975,-1.76328218,0.066779718,0.879165292,1.96795845,-1.673442602,0.238575265,0.101191044,2.010365009,-1.868001223,0.122983903,0.848597646,1.920553207,-1.473070979,0.245307446,0.126610577,1.951467276,-1.649059415,0.113783494,0.678686321,1.917522192,0.075346768,0.000827865,0.300743729,1.924979091,-0.062331628,0.000811045,0.681761444,2.726109505,-0.077651687,0.004047247,0.323537409,2.726491451,-0.123608276,0.003545742,0.687926888,3.476425171,0.807046652,0.003963275,0.332917094,3.460271358,0.403539658,0.002842533,0.697733939,3.600290775,0.903484941,0.004866112,0.328345478,3.580615997,0.451886147,0.003607312,0.642080426,3.701644421,0.466434687,0.003164538,0.385674,3.6769979,-0.033624832,0.00222276,Normal
0.510694921,0.474929571,-1.506864667,0.999871016,0.544526815,0.3935076,-1.405460715,0.999782622,0.567051411,0.39530766,-1.405074835,0.999780118,0.585990846,0.397421598,-1.404164672,0.999709308,0.472033262,0.387384415,-1.422639847,0.999824822,0.446631491,0.386106014,-1.42275846,0.999849081,0.422340274,0.386065245,-1.422780991,0.999822319,0.60903728,0.436159968,-0.80938226,0.999575794,0.390652001,0.420274973,-0.886721015,0.999839783,0.554198384,0.570029855,-1.281732082,0.999849558,0.465521038,0.56736505,-1.30510819,0.999867439,0.771094263,0.915896535,-0.535561144,0.998292625,0.215338916,0.915521383,-0.602427483,0.998593867,0.8275038,1.379462957,-0.658654511,0.383220285,0.125120819,1.431662321,-0.902283728,0.462284595,0.879864931,1.825414896,-1.391782165,0.110390194,0.099469572,1.842403531,-1.689473152,0.060213964,0.92003119,1.96723485,-1.571937323,0.106847711,0.059192091,1.996088028,-1.899187803,0.064409077,0.866655707,1.976772547,-1.684267163,0.167929664,0.112688124,1.999687314,-2.007027149,0.114170186,0.8397609,1.92604053,-1.475803614,0.168415293,0.137164026,1.941843867,-1.775148749,0.105303943,0.682621956,1.905907512,0.068965018,0.001279346,0.313968241,1.922711492,-0.056930605,0.001361161,0.674172282,2.706133127,-0.085515663,0.008070332,0.323667645,2.710454226,-0.139677227,0.007571782,0.670409203,3.444867611,0.850767553,0.005856218,0.33093065,3.440901279,0.464404076,0.004978921,0.675414681,3.562464714,0.950030804,0.005839834,0.325632811,3.55578804,0.51736021,0.004600733,0.626116216,3.676838875,0.496270418,0.005402358,0.380761027,3.665944338,0.008690363,0.004093869,Normal
0.512925267,0.466503143,-1.467064977,0.99994123,0.541309714,0.386077285,-1.366157055,0.999900103,0.562344015,0.386596203,-1.365449071,0.999900937,0.580436945,0.387692809,-1.36413753,0.999872208,0.471511424,0.38278389,-1.381881356,0.999913931,0.446461916,0.381577611,-1.381918669,0.999924302,0.422487438,0.381641507,-1.381703854,0.99990952,0.598200321,0.426512122,-0.791637123,0.99980408,0.389996111,0.414949059,-0.859219193,0.999908447,0.553243756,0.558049798,-1.253432155,0.999932647,0.468016416,0.560548663,-1.274006367,0.999935508,0.769247532,0.916222334,-0.539281309,0.999322295,0.21033439,0.921842337,-0.603545368,0.99931407,0.820509434,1.379202127,-0.674955308,0.386983454,0.113447577,1.448889732,-0.867793381,0.359681934,0.876043797,1.835522413,-1.399890304,0.120442249,0.096809924,1.860237598,-1.592164993,0.054295484,0.924704909,1.964694738,-1.579425097,0.118636802,0.053791136,2.015993357,-1.792259455,0.063587688,0.864773035,1.979696751,-1.677208304,0.191759855,0.116912425,2.02434659,-1.895131111,0.11695382,0.836022377,1.929935098,-1.48077631,0.192504257,0.142352134,1.96559298,-1.677632809,0.108556874,0.681213498,1.934856653,0.074052967,0.000791725,0.304617733,1.945369005,-0.061502092,0.000743436,0.680470407,2.750255108,-0.089640036,0.004256058,0.328972071,2.752972364,-0.13226676,0.003563469,0.688184798,3.510810852,0.761928499,0.00472088,0.340941519,3.4922297,0.385566533,0.003069064,0.700057685,3.639399052,0.855526447,0.005519009,0.337797254,3.615315914,0.43388325,0.004062232,0.638228178,3.739580154,0.406649679,0.003418736,0.395120054,3.713220596,-0.050176222,0.002345226,Normal
0.493664473,0.485072136,-1.383214593,0.999888062,0.526880801,0.399493217,-1.285465479,0.999806941,0.549395442,0.399469018,-1.285090089,0.999804914,0.568717003,0.400042772,-1.284055948,0.999746978,0.456004888,0.39788425,-1.295736909,0.999833941,0.433090597,0.397372246,-1.295852184,0.999854207,0.411110699,0.398386478,-1.295830965,0.999826968,0.591569901,0.437976599,-0.720260203,0.999602139,0.388316214,0.430580854,-0.763784289,0.999829054,0.538116992,0.573342204,-1.171591401,0.999845982,0.452202946,0.575499773,-1.185289502,0.999854207,0.770296216,0.916155696,-0.490790278,0.998319209,0.215793222,0.925491333,-0.499407828,0.998475373,0.864824414,1.438264132,-0.679837108,0.449502468,0.132683337,1.423077106,-0.766865373,0.461797357,0.881019592,1.81486237,-1.410797477,0.167497948,0.096785069,1.847817779,-1.493688464,0.057534996,0.923112869,1.945607066,-1.589971185,0.155956164,0.054312825,2.004902124,-1.686795712,0.061046958,0.869636655,1.956006169,-1.685389757,0.230160654,0.107271016,2.015110493,-1.795780897,0.109966479,0.841090143,1.909843206,-1.488448858,0.234720483,0.132824868,1.955705047,-1.579978943,0.101009354,0.677840769,1.912860274,0.06052883,0.001561258,0.313977599,1.929562688,-0.048369247,0.001559552,0.685347497,2.71308136,-0.063522734,0.008437094,0.340318501,2.719246149,-0.102039091,0.008661558,0.694913447,3.455801964,0.821317852,0.0068963,0.359017849,3.450559616,0.458904445,0.006037367,0.704064727,3.573940277,0.9158355,0.006397914,0.357305169,3.567203283,0.509840846,0.005430962,0.652702332,3.685039043,0.466516107,0.006073408,0.40499264,3.667260647,0.0232266,0.005003619,Normal
0.506917834,0.475457549,-1.492836595,0.999896765,0.533908784,0.388530493,-1.394180417,0.999823034,0.554460287,0.388023138,-1.393535614,0.999824226,0.572478235,0.388358235,-1.392431021,0.999768436,0.464472532,0.389523625,-1.404855132,0.999854803,0.438991785,0.389908075,-1.404825807,0.999875069,0.4151088,0.391504884,-1.404839396,0.999851227,0.591479957,0.426903725,-0.817022443,0.999637485,0.383428633,0.427001953,-0.861035407,0.999854445,0.547446191,0.565009236,-1.275419712,0.999878883,0.462260485,0.572801709,-1.289270639,0.999892831,0.767047048,0.91906786,-0.550831974,0.998962283,0.210528284,0.931980371,-0.581277907,0.999093771,0.865407348,1.451869965,-0.693291008,0.375027716,0.125633329,1.46081543,-0.846267998,0.374311298,0.885979354,1.844652534,-1.435263515,0.093840107,0.096031129,1.87401104,-1.611538053,0.056830131,0.929789722,1.983526826,-1.621623874,0.092591904,0.053611159,2.027159691,-1.815699816,0.06424062,0.873884559,1.996816635,-1.728286743,0.154190421,0.107249379,2.033225775,-1.930013061,0.116159089,0.846310377,1.944521546,-1.519378543,0.150112286,0.132733822,1.974608064,-1.70167923,0.107163817,0.678467751,1.921581149,0.064321518,0.000987024,0.306951404,1.935953379,-0.05235669,0.000970935,0.68326813,2.727015972,-0.056476247,0.004870368,0.335232317,2.736856461,-0.088945173,0.004293588,0.691111386,3.476987839,0.836688697,0.005090539,0.349172533,3.471657753,0.442932039,0.003485492,0.697526217,3.598470211,0.931096137,0.006007262,0.342881143,3.590133905,0.489775836,0.004129732,0.651557326,3.70387888,0.478014946,0.004395716,0.408391505,3.690184593,-0.005730842,0.002881345,Normal
0.493042827,0.461579561,-1.518352509,0.999891877,0.527582288,0.37789762,-1.413370967,0.999804556,0.549635053,0.378851771,-1.412830472,0.999807656,0.569956839,0.380479574,-1.411878705,0.999745786,0.456720948,0.377515674,-1.42602253,0.999837399,0.432188392,0.378554583,-1.426081419,0.999860048,0.408610195,0.381372333,-1.426150084,0.999829531,0.598488033,0.422418118,-0.811392486,0.999633193,0.381886542,0.418516874,-0.866605639,0.999844432,0.5392133,0.55248189,-1.293270946,0.999883175,0.45071891,0.559775352,-1.310379982,0.999888539,0.774058104,0.912017226,-0.54890424,0.998739421,0.211683303,0.921179414,-0.573294997,0.998908162,0.886628628,1.418271899,-0.678129792,0.424951553,0.095762223,1.416478872,-0.849385142,0.473207653,0.902711868,1.830123663,-1.409889817,0.107720211,0.079978824,1.846277237,-1.634026051,0.045240823,0.947098255,1.974815488,-1.59668231,0.098832428,0.040612727,2.007440567,-1.845532179,0.046149358,0.886804461,1.989734054,-1.709378123,0.157687142,0.103518128,2.020274401,-1.955694675,0.085253373,0.85939467,1.93828392,-1.496005654,0.159591675,0.126053602,1.959178686,-1.723342419,0.076821983,0.69028753,1.916862249,0.05307173,0.000808659,0.313017786,1.936164856,-0.04037632,0.000826388,0.693770945,2.740362644,-0.0890681,0.007022747,0.333372593,2.737722397,-0.142058641,0.005239657,0.7083444,3.485782623,0.812949896,0.005533375,0.358406812,3.461175442,0.473193675,0.003335551,0.715877652,3.607621193,0.906918943,0.004975431,0.354346514,3.578603745,0.52609241,0.003527001,0.662899137,3.702465057,0.433784246,0.004614647,0.412083328,3.673653603,0.013447328,0.002625974,Normal
